Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
9	GTF3C4	3.76753E-05	1.11753E-05	2.50011E-06	1.20938E-06	2.39999E-05	1.1765E-07	1.86454E-05	1.649E-05	1.86454E-05	1.649E-05	1.64135E-07	1.03258E-06	1.26607E-08	2.60464E-06	6.77935E-08	2.6545E-06
9	GTF3C5	3.06977E-05	8.16396E-06	2.94777E-06	1.57383E-06	1.9586E-05	1.94518E-06	1.54637E-05	1.40002E-05	1.54637E-05	1.40002E-05	4.54448E-07	1.09915E-06	2.02243E-08	0	0	1.94518E-06
9	HABP4	2.64747E-05	7.95425E-06	1.81428E-06	9.69737E-07	1.67062E-05	1.49339E-07	1.29622E-05	1.15423E-05	1.29622E-05	1.15423E-05	2.78698E-07	6.75635E-07	1.54047E-08	3.16045E-06	0	3.30979E-06
9	HACD4	1.03113E-05	2.76769E-06	1.2423E-06	7.57691E-07	6.30132E-06	7.34082E-08	4.29951E-06	3.37519E-06	4.29951E-06	3.37519E-06	3.52505E-07	3.87685E-07	1.75015E-08	0	0	7.34082E-08
9	HAUS6	3.50308E-05	9.22442E-06	3.55551E-06	1.95012E-06	2.22509E-05	1.16189E-06	1.2314E-05	1.0507E-05	1.2391E-05	1.06249E-05	6.42554E-07	1.28432E-06	2.32464E-08	0	0	1.16189E-06
9	HDHD3	1.21948E-05	3.25858E-06	1.01309E-06	4.58842E-07	7.92314E-06	4.10733E-07	5.77366E-06	5.08481E-06	5.77366E-06	5.08856E-06	0	4.43397E-07	1.54445E-08	0	0	4.10733E-07
9	HEMGN	1.54242E-05	3.59032E-06	1.8918E-06	9.26038E-07	9.94212E-06	0	4.83062E-06	3.39467E-06	4.83062E-06	3.39467E-06	1.40747E-07	7.72606E-07	1.26857E-08	0	0	0
9	HINT2	8.56551E-06	2.26775E-06	8.64327E-07	4.89015E-07	5.43344E-06	2.29421E-06	4.74125E-06	4.15966E-06	4.7428E-06	4.19164E-06	1.73399E-07	3.0025E-07	1.53656E-08	0	0	2.29421E-06
9	HMCN2	3.73195E-06	0	3.73195E-06	3.73195E-06	0	0	0	0	0	0	3.73195E-06	0	0	0	0	0
9	HNRNPK	2.15767E-05	4.90891E-06	2.47495E-06	1.54511E-06	1.41928E-05	5.27457E-07	1.33142E-05	1.21726E-05	1.33142E-05	1.21814E-05	7.7625E-07	7.43868E-07	2.49917E-08	5.55479E-06	4.13695E-07	5.66855E-06
9	HRCT1	7.26138E-06	1.76793E-06	3.28293E-07	1.55201E-07	5.16516E-06	0	2.64685E-06	1.82728E-06	2.64685E-06	1.82728E-06	0	1.38474E-07	1.6727E-08	0	0	0
9	HSD17B3	1.36986E-05	4.23435E-06	1.14591E-06	7.53103E-07	8.31833E-06	3.80372E-06	5.19899E-06	4.58497E-06	5.33892E-06	4.90888E-06	4.19782E-07	3.14249E-07	1.90723E-08	0	0	3.80372E-06
9	HSDL2	1.4519E-05	3.6218E-06	1.35653E-06	8.94824E-07	9.54063E-06	4.58418E-06	7.6306E-06	6.78202E-06	7.65563E-06	6.92027E-06	5.07933E-07	3.69369E-07	1.75216E-08	0	0	4.58418E-06
9	HSPA5	2.99422E-05	8.67221E-06	1.74121E-06	1.00816E-06	1.95288E-05	6.83484E-07	1.85611E-05	1.761E-05	1.85611E-05	1.761E-05	4.01326E-07	5.8644E-07	2.03963E-08	1.05919E-05	6.69773E-07	1.06056E-05
9	IARS	4.84438E-05	1.16542E-05	6.20678E-06	3.53339E-06	3.05828E-05	5.18551E-06	2.58648E-05	2.31079E-05	2.58648E-05	2.31087E-05	1.37665E-06	2.13871E-06	1.80185E-08	0	0	5.18551E-06
9	IDNK	9.41039E-06	2.92122E-06	8.08258E-07	4.83776E-07	5.68091E-06	6.39535E-07	4.00964E-06	3.57761E-06	4.01384E-06	3.58405E-06	1.98305E-07	2.59586E-07	2.58857E-08	0	0	6.39535E-07
9	IER5L	3.79575E-05	1.48468E-05	1.53752E-06	6.9334E-07	2.15732E-05	0	1.78782E-05	1.40362E-05	1.78782E-05	1.40362E-05	0	6.75341E-07	1.79995E-08	2.78642E-06	0	2.78642E-06
9	IFNA1	6.19428E-06	1.71322E-06	6.37239E-07	2.93796E-07	3.84383E-06	0	1.66931E-06	1.31742E-06	1.66931E-06	1.31742E-06	0	2.74754E-07	1.90418E-08	1.48961E-06	0	1.48961E-06
9	IFNA10	6.10544E-06	1.64301E-06	6.72201E-07	3.07297E-07	3.79022E-06	1.8E-09	1.61332E-06	1.23899E-06	1.61332E-06	1.23899E-06	0	2.91923E-07	1.53733E-08	0	0	1.8E-09
9	IFNA13	6.23409E-06	1.71411E-06	6.36767E-07	2.93533E-07	3.88321E-06	0	1.38764E-06	1.03589E-06	1.38764E-06	1.03589E-06	0	2.74587E-07	1.89458E-08	1.44589E-06	0	1.44589E-06
9	IFNA14	5.39673E-06	1.35834E-06	4.50711E-07	2.08865E-07	3.58768E-06	0	1.5061E-06	1.1378E-06	1.5061E-06	1.1378E-06	0	1.93477E-07	1.53886E-08	0	0	0
9	IFNA16	5.79325E-06	1.59648E-06	4.54231E-07	2.10441E-07	3.74254E-06	0	1.30915E-06	9.76144E-07	1.30915E-06	9.76144E-07	0	1.95032E-07	1.54097E-08	0	0	0
9	IFNA17	5.62839E-06	1.50591E-06	4.73558E-07	2.19025E-07	3.64892E-06	1.80343E-09	1.40066E-06	1.08925E-06	1.40066E-06	1.08925E-06	0	2.03627E-07	1.53985E-08	0	0	1.80343E-09
9	IFNA2	5.40429E-06	1.4254E-06	4.64375E-07	2.19293E-07	3.51452E-06	5.04453E-08	1.56633E-06	1.24348E-06	1.56633E-06	1.24348E-06	0	1.96066E-07	2.32269E-08	0	0	5.04453E-08
9	IFNA21	5.82183E-06	1.59323E-06	4.8924E-07	2.3039E-07	3.73935E-06	9.334E-09	1.67028E-06	1.31948E-06	1.67028E-06	1.31948E-06	0	2.07079E-07	2.3311E-08	0	0	9.334E-09
9	IFNA4	6.16145E-06	1.80123E-06	4.90566E-07	2.26575E-07	3.86966E-06	1.80343E-09	1.53107E-06	1.23501E-06	1.53107E-06	1.23501E-06	0	2.11193E-07	1.53823E-08	9.52075E-08	1.80343E-09	9.52075E-08
9	IFNA5	5.44268E-06	1.38624E-06	4.72833E-07	2.23071E-07	3.58361E-06	3.57149E-09	1.21641E-06	8.7171E-07	1.21641E-06	8.7171E-07	0	1.9981E-07	2.32603E-08	0	0	3.57149E-09
9	IFNA6	5.47638E-06	1.43721E-06	4.84998E-07	2.25556E-07	3.55417E-06	3.07917E-09	1.69011E-06	1.32198E-06	1.69011E-06	1.32198E-06	0	2.07554E-07	1.8002E-08	0	0	3.07917E-09
9	IFNA7	5.95188E-06	1.49478E-06	4.5829E-07	2.12231E-07	3.99881E-06	1.80943E-09	1.3061E-06	9.55036E-07	1.3061E-06	9.55036E-07	0	1.96848E-07	1.53828E-08	0	0	1.80943E-09
9	IFNA8	6.04393E-06	1.64679E-06	6.57856E-07	3.05324E-07	3.73929E-06	1.76532E-09	1.78493E-06	1.45744E-06	1.78493E-06	1.45744E-06	0	2.82025E-07	2.32991E-08	0	0	1.76532E-09
9	IFNB1	6.01175E-06	1.61006E-06	6.8318E-07	3.12931E-07	3.71851E-06	8.09102E-08	1.44271E-06	1.17321E-06	1.44271E-06	1.17321E-06	0	2.96199E-07	1.67325E-08	0	0	8.09102E-08
9	IFNE	6.9766E-06	1.7945E-06	9.60245E-07	4.37325E-07	4.22185E-06	4.09073E-08	1.46215E-06	1.05023E-06	1.46215E-06	1.05023E-06	0	4.18337E-07	1.89883E-08	0	0	4.09073E-08
9	IFNK	6.80913E-06	1.58865E-06	1.0363E-06	4.8373E-07	4.18419E-06	5.71153E-08	1.52348E-06	1.21849E-06	1.52348E-06	1.21849E-06	2.35102E-08	4.42053E-07	1.81671E-08	0	0	5.71153E-08
9	IFNW1	6.24124E-06	1.63591E-06	4.35679E-07	2.02157E-07	4.16965E-06	4.72129E-08	1.9518E-06	1.50762E-06	1.9518E-06	1.50762E-06	0	1.86817E-07	1.534E-08	0	0	4.72129E-08
9	IFT74	2.20527E-05	4.56963E-06	3.87438E-06	2.26538E-06	1.36087E-05	1.13466E-07	1.05545E-05	8.60245E-06	1.05545E-05	8.60245E-06	9.1916E-07	1.2872E-06	5.90277E-08	0	0	1.13466E-07
9	IGFBPL1	2.37129E-05	8.21964E-06	1.20765E-06	6.29508E-07	1.42856E-05	2.30261E-06	1.0039E-05	8.42526E-06	1.00436E-05	8.45243E-06	1.45982E-07	4.62511E-07	2.10143E-08	0	0	2.30261E-06
9	IL11RA	1.95051E-05	5.02502E-06	2.11464E-06	1.2167E-06	1.23654E-05	2.39242E-06	9.68057E-06	8.23345E-06	9.79702E-06	8.46393E-06	4.77922E-07	7.18351E-07	2.0427E-08	0	0	2.39242E-06
9	IL33	8.44481E-06	2.11565E-06	8.41106E-07	5.3008E-07	5.48806E-06	0	2.78772E-06	2.22495E-06	2.78772E-06	2.22495E-06	2.6297E-07	2.48821E-07	1.82896E-08	0	0	0
9	INIP	4.57788E-06	4.82873E-07	7.40262E-07	4.40949E-07	3.35474E-06	3.71281E-08	2.13015E-06	1.81805E-06	2.13015E-06	1.81805E-06	1.66092E-07	2.39451E-07	3.54064E-08	1.1411E-07	1.57294E-08	1.35509E-07
9	INPP5E	4.45441E-05	1.48586E-05	2.33365E-06	1.25304E-06	2.73518E-05	1.69042E-05	1.74667E-05	1.49104E-05	2.11171E-05	1.99519E-05	3.73166E-07	8.64487E-07	1.53892E-08	0	0	1.69042E-05
9	INSL4	5.53326E-06	1.34869E-06	5.49576E-07	2.81274E-07	3.635E-06	1.69184E-07	4.38112E-07	1.41364E-07	5.57994E-07	3.10548E-07	4.19973E-08	2.14641E-07	2.46355E-08	0	0	1.69184E-07
9	INSL6	9.63472E-06	2.48682E-06	6.84317E-07	3.35859E-07	6.46357E-06	1.07571E-06	3.1815E-06	2.56909E-06	3.18472E-06	2.57845E-06	4.39024E-08	2.78767E-07	1.31894E-08	0	0	1.07571E-06
9	INVS	4.1463E-05	1.04437E-05	4.68286E-06	2.45775E-06	2.63365E-05	3.04356E-06	1.93607E-05	1.68441E-05	1.93632E-05	1.68616E-05	6.59536E-07	1.78009E-06	1.81169E-08	0	0	3.04356E-06
9	IPPK	2.56706E-05	7.63798E-06	2.21817E-06	1.27135E-06	1.58144E-05	3.12222E-07	1.29454E-05	1.0841E-05	1.29454E-05	1.0841E-05	5.00668E-07	7.57449E-07	1.32362E-08	0	0	3.12222E-07
9	ISCA1	4.86269E-06	1.16548E-06	5.44528E-07	3.18845E-07	3.15268E-06	8.10244E-07	2.97766E-06	2.76E-06	2.97766E-06	2.76E-06	1.22932E-07	1.80547E-07	1.53661E-08	3.93403E-07	3.22291E-07	8.81357E-07
9	IZUMO3	9.17186E-06	2.23321E-06	1.33536E-06	7.19383E-07	5.6033E-06	0	3.97209E-06	3.06482E-06	3.97209E-06	3.06482E-06	2.08247E-07	4.9278E-07	1.83557E-08	0	0	0
9	JAK2	4.14103E-05	9.46262E-06	5.62405E-06	3.08232E-06	2.63237E-05	9.27637E-06	2.20187E-05	1.93389E-05	2.20279E-05	1.93828E-05	1.02569E-06	2.03338E-06	2.32487E-08	0	0	9.27637E-06
9	KANK1	5.94372E-05	1.73287E-05	4.12087E-06	2.15623E-06	3.79876E-05	3.15194E-06	2.59238E-05	2.28446E-05	2.59589E-05	2.29457E-05	5.65828E-07	1.57171E-06	1.86849E-08	0	0	3.15194E-06
9	KCNT1	8.45063E-05	2.74835E-05	4.57273E-06	2.81616E-06	5.24501E-05	1.34351E-05	4.31877E-05	3.74419E-05	4.37934E-05	3.84163E-05	1.39419E-06	1.40525E-06	1.67172E-08	9.93669E-07	5.49329E-07	1.38794E-05
9	KCNV2	3.73062E-05	1.18051E-05	1.46149E-06	6.83435E-07	2.40396E-05	1.82439E-05	1.6921E-05	1.5263E-05	1.97669E-05	1.89991E-05	4.266E-08	6.22441E-07	1.83341E-08	0	0	1.82439E-05
9	KDM4C	4.40423E-05	1.12475E-05	4.98474E-06	2.74381E-06	2.781E-05	6.13514E-06	2.041E-05	1.84466E-05	2.0481E-05	1.86959E-05	8.77314E-07	1.79274E-06	7.37585E-08	0	0	6.13514E-06
9	KIAA0368	9.18293E-05	2.30556E-05	1.17412E-05	6.62413E-06	5.70325E-05	4.38012E-06	4.53342E-05	3.93251E-05	4.53342E-05	3.93262E-05	2.51211E-06	4.09367E-06	1.83519E-08	2.76717E-06	3.80884E-07	6.76641E-06
9	KIAA1161	1.78113E-08	0	1.78113E-08	1.78113E-08	0	0	0	0	0	0	1.78113E-08	0	0	0	0	0
9	KIAA1958	3.26234E-05	9.31077E-06	2.03171E-06	1.07513E-06	2.12809E-05	0	1.65425E-05	1.35056E-05	1.65425E-05	1.35056E-05	2.75405E-07	7.6527E-07	3.44516E-08	0	0	0
9	KIAA2026	7.86418E-05	2.22503E-05	5.89451E-06	2.78785E-06	5.0497E-05	3.57654E-06	3.18844E-05	2.69949E-05	3.20029E-05	2.72719E-05	2.8715E-07	2.48532E-06	1.53789E-08	0	0	3.57654E-06
9	KIF12	2.55529E-05	5.74756E-06	3.55562E-06	1.93987E-06	1.62497E-05	3.29897E-06	1.19298E-05	1.04215E-05	1.19298E-05	1.04215E-05	6.3186E-07	1.2926E-06	1.54057E-08	0	0	3.29897E-06
9	KIF24	5.18423E-05	1.34289E-05	5.01336E-06	2.50022E-06	3.34E-05	5.00471E-06	1.75996E-05	1.52662E-05	1.76023E-05	1.52771E-05	4.70745E-07	2.01051E-06	1.89633E-08	0	0	5.00471E-06
9	KIF27	5.10176E-05	1.14629E-05	6.78052E-06	3.39393E-06	3.27743E-05	6.62856E-06	2.30222E-05	1.98239E-05	2.30387E-05	1.98767E-05	6.65768E-07	2.70927E-06	1.88852E-08	1.87855E-06	8.48099E-07	7.65901E-06
9	KLF4	3.84886E-05	1.40342E-05	2.00627E-06	1.02971E-06	2.24481E-05	4.99088E-07	1.80162E-05	1.62042E-05	1.80162E-05	1.62042E-05	2.36403E-07	7.81249E-07	1.2058E-08	2.4822E-06	4.84486E-07	2.49681E-06
9	KLF9	1.64137E-05	5.31691E-06	1.03886E-06	4.94254E-07	1.00579E-05	1.04476E-06	8.57129E-06	7.05105E-06	8.59891E-06	7.12033E-06	4.1021E-08	4.35682E-07	1.75511E-08	4.26407E-06	8.32715E-07	4.47611E-06
9	KLHL9	2.28631E-05	5.4307E-06	2.34196E-06	1.05057E-06	1.50905E-05	4.88658E-06	1.16218E-05	9.8879E-06	1.16424E-05	9.93793E-06	0	1.03311E-06	1.74603E-08	0	0	4.88658E-06
9	KYAT1	2.4647E-05	6.90081E-06	1.92252E-06	1.17585E-06	1.58236E-05	8.67673E-06	1.02895E-05	8.88011E-06	1.05249E-05	9.59595E-06	5.60508E-07	5.97342E-07	1.79959E-08	0	0	8.67673E-06
9	LAMC3	9.37772E-05	3.00254E-05	5.52961E-06	3.21659E-06	5.82222E-05	1.1584E-05	4.07213E-05	3.54837E-05	4.07231E-05	3.54855E-05	1.34852E-06	1.85041E-06	1.76512E-08	0	0	1.1584E-05
9	LCN1	1.35161E-05	3.78526E-06	1.04575E-06	6.23778E-07	8.68511E-06	2.83637E-08	2.12996E-06	1.61419E-06	2.12996E-06	1.61419E-06	2.50309E-07	3.37579E-07	3.589E-08	0	0	2.83637E-08
9	LCN10	1.1552E-05	3.93627E-06	8.08169E-07	5.52909E-07	6.8076E-06	3.86604E-08	4.13292E-06	3.33983E-06	4.13292E-06	3.33983E-06	3.25408E-07	2.04208E-07	2.3293E-08	0	0	3.86604E-08
9	LCN12	1.06799E-05	3.49679E-06	8.63588E-07	5.09463E-07	6.31956E-06	4.03312E-08	2.65134E-06	2.04533E-06	2.65134E-06	2.04533E-06	2.10775E-07	2.83299E-07	1.53886E-08	0	0	4.03312E-08
9	LCN15	9.62778E-06	3.20378E-06	6.45337E-07	4.27221E-07	5.77866E-06	3.95971E-08	3.52452E-06	2.81021E-06	3.52452E-06	2.81021E-06	2.33418E-07	1.74493E-07	1.93104E-08	0	0	3.95971E-08
9	LCN2	8.79696E-06	2.69891E-06	9.14138E-07	5.41401E-07	5.18392E-06	9.7E-09	2.71401E-06	2.0989E-06	2.71401E-06	2.0989E-06	2.26466E-07	2.9819E-07	1.67456E-08	0	0	9.7E-09
9	LCN6	8.65569E-06	2.7014E-06	9.09214E-07	5.80124E-07	5.04507E-06	3.00248E-08	2.49281E-06	2.10208E-06	2.49281E-06	2.10208E-06	2.97814E-07	2.63272E-07	1.90384E-08	0	0	3.00248E-08
9	LCN8	1.10073E-05	3.34393E-06	7.51184E-07	5.5208E-07	6.91221E-06	0	3.35654E-06	2.82674E-06	3.35654E-06	2.82674E-06	3.8066E-07	1.59283E-07	1.21377E-08	0	0	0
9	LCN9	9.02209E-06	2.95325E-06	6.14137E-07	3.86116E-07	5.4547E-06	2.11405E-08	2.00715E-06	1.61573E-06	2.00715E-06	1.61573E-06	2.037E-07	1.82416E-07	0	0	0	2.11405E-08
9	LCNL1	9.15329E-06	2.7158E-06	7.35432E-07	4.45241E-07	5.70206E-06	0	2.96832E-06	2.1948E-06	2.96832E-06	2.1948E-06	1.95592E-07	2.32153E-07	1.74965E-08	0	0	0
9	LHX2	3.05916E-05	1.06775E-05	1.15616E-06	6.13367E-07	1.87579E-05	7.83652E-06	1.72064E-05	1.59279E-05	1.72091E-05	1.59653E-05	1.66506E-07	4.34231E-07	1.26299E-08	1.04914E-05	6.54282E-06	1.17851E-05
9	LHX3	3.37679E-05	1.09749E-05	2.11335E-06	1.07713E-06	2.06797E-05	1.29183E-05	1.60936E-05	1.46142E-05	1.6296E-05	1.52086E-05	2.28856E-07	8.28975E-07	1.92979E-08	3.92014E-06	3.85652E-06	1.29819E-05
9	LHX6	3.43214E-05	1.17451E-05	2.01292E-06	1.14661E-06	2.05634E-05	1.18504E-05	1.87732E-05	1.64149E-05	1.91936E-05	1.74008E-05	4.23587E-07	6.93052E-07	2.99691E-08	1.07865E-05	8.86492E-06	1.37719E-05
9	LINGO2	2.3884E-05	6.06648E-06	1.69127E-06	7.70153E-07	1.61263E-05	3.95077E-06	1.24129E-05	1.08247E-05	1.25367E-05	1.11996E-05	1.78605E-08	7.36897E-07	1.5396E-08	0	0	3.95077E-06
9	LMX1B	2.91697E-05	9.29776E-06	2.34109E-06	1.2131E-06	1.75309E-05	1.00136E-05	1.63643E-05	1.52701E-05	1.63704E-05	1.53971E-05	2.93949E-07	9.02394E-07	1.67546E-08	1.41481E-06	1.2788E-06	1.01496E-05
9	LOC100506422	5.0836E-06	1.26516E-06	5.20285E-07	3.44533E-07	3.29816E-06	0	0	0	0	0	1.87338E-07	1.40602E-07	1.6593E-08	0	0	0
9	LOC730098	6.00853E-06	1.6549E-06	5.58601E-07	3.10933E-07	3.79503E-06	0	3.32482E-06	2.65998E-06	3.32482E-06	2.65998E-06	1.00659E-07	1.98135E-07	1.21388E-08	0	0	0
9	LPAR1	1.60186E-05	3.80595E-06	9.48705E-07	4.8935E-07	1.1264E-05	1.36558E-06	9.65734E-06	8.77283E-06	9.66646E-06	8.81743E-06	1.0295E-07	3.67484E-07	1.8916E-08	1.24573E-06	4.53136E-07	2.15818E-06
9	LRRC19	1.13962E-05	2.99824E-06	1.04474E-06	5.47162E-07	7.35322E-06	3.46709E-07	3.35579E-06	2.80773E-06	3.35579E-06	2.80773E-06	1.36973E-07	3.98064E-07	1.21254E-08	0	0	3.46709E-07
9	LRRC26	3.20292E-05	1.17089E-05	8.66461E-07	4.17687E-07	1.94538E-05	2.19332E-07	1.23856E-05	9.31748E-06	1.23856E-05	9.31748E-06	4.18646E-08	3.5902E-07	1.68024E-08	8.91397E-08	1.0816E-08	2.97656E-07
9	LRRC8A	4.78637E-05	1.50798E-05	2.01851E-06	9.39522E-07	3.07654E-05	8.58482E-07	2.58244E-05	2.30186E-05	2.58244E-05	2.30186E-05	5.95634E-08	8.6319E-07	1.67688E-08	1.28749E-05	5.82778E-07	1.31506E-05
9	LRSAM1	3.73322E-05	1.01169E-05	3.9559E-06	2.30686E-06	2.32594E-05	4.78816E-06	1.88465E-05	1.71197E-05	1.88477E-05	1.71457E-05	9.70884E-07	1.31923E-06	1.67451E-08	0	0	4.78816E-06
9	LURAP1L	1.18158E-05	3.68627E-06	6.79034E-07	3.35433E-07	7.45045E-06	7.17687E-08	5.69744E-06	5.04486E-06	5.69744E-06	5.04486E-06	4.16798E-08	2.7488E-07	1.88727E-08	0	0	7.17687E-08
9	MAMDC2	2.75768E-05	7.14972E-06	3.3635E-06	1.82176E-06	1.70636E-05	1.13894E-07	1.38639E-05	1.20651E-05	1.38639E-05	1.20651E-05	5.59974E-07	1.23339E-06	2.84034E-08	0	0	1.13894E-07
9	MAMDC4	6.41083E-05	1.87647E-05	5.82486E-06	3.20505E-06	3.95188E-05	1.72937E-06	2.45075E-05	2.07127E-05	2.45293E-05	2.07827E-05	1.08876E-06	2.09584E-06	2.04538E-08	0	0	1.72937E-06
9	MAN1B1	3.83898E-05	1.20799E-05	2.41437E-06	1.36008E-06	2.38955E-05	7.72265E-06	1.7031E-05	1.52255E-05	1.70777E-05	1.53223E-05	4.98748E-07	8.43425E-07	1.79107E-08	0	0	7.72265E-06
9	MAPKAP1	2.46523E-05	6.88593E-06	3.01864E-06	1.60738E-06	1.47478E-05	1.25388E-06	1.35352E-05	1.23571E-05	1.35352E-05	1.23571E-05	4.4565E-07	1.129E-06	3.27327E-08	1.93572E-06	4.04136E-07	2.78547E-06
9	MED22	1.26898E-05	4.26572E-06	1.35364E-06	7.51168E-07	7.07049E-06	7.69733E-07	5.97104E-06	5.52418E-06	5.97104E-06	5.52418E-06	2.28691E-07	4.81977E-07	4.05003E-08	0	0	7.69733E-07
9	MED27	1.61012E-05	4.25752E-06	1.6081E-06	9.05488E-07	1.02356E-05	4.85711E-07	9.41731E-06	8.4117E-06	9.41731E-06	8.4117E-06	3.07621E-07	5.62094E-07	3.57734E-08	0	0	4.85711E-07
9	MEGF9	3.43875E-05	1.16709E-05	1.73692E-06	8.9341E-07	2.09798E-05	1.4651E-06	1.49316E-05	1.24152E-05	1.49316E-05	1.24152E-05	2.06238E-07	6.74805E-07	1.23666E-08	0	0	1.4651E-06
9	MELK	2.38026E-05	5.71454E-06	2.49582E-06	1.50081E-06	1.55922E-05	2.00574E-06	1.19232E-05	1.03271E-05	1.19242E-05	1.0328E-05	6.86464E-07	7.96007E-07	1.83391E-08	0	0	2.00574E-06
9	MFSD14B	2.3721E-05	7.53942E-06	2.02241E-06	1.1621E-06	1.41592E-05	2.923E-06	1.16347E-05	9.71476E-06	1.16407E-05	9.74022E-06	4.60197E-07	6.88245E-07	1.36598E-08	1.13473E-06	3.73935E-07	3.6838E-06
9	MIGA2	3.74292E-05	1.18454E-05	2.69102E-06	1.55894E-06	2.28927E-05	9.10152E-08	1.70849E-05	1.58076E-05	1.70849E-05	1.58076E-05	6.32823E-07	9.05668E-07	2.04458E-08	0	0	9.10152E-08
9	MLANA	4.97905E-06	1.31728E-06	6.79997E-07	3.86783E-07	2.98177E-06	0	1.63316E-06	1.39188E-06	1.63316E-06	1.39188E-06	1.40409E-07	2.34572E-07	1.18017E-08	0	0	0
9	MLLT3	2.10516E-05	5.7303E-06	1.56167E-06	9.5027E-07	1.37596E-05	9.9796E-07	1.13076E-05	1.03072E-05	1.13076E-05	1.03115E-05	4.4434E-07	4.89123E-07	1.68067E-08	4.41599E-06	8.73747E-07	4.5402E-06
9	MOB3B	9.77264E-06	2.45941E-06	7.73419E-07	4.19922E-07	6.53981E-06	2.0899E-06	6.06412E-06	5.60294E-06	6.06412E-06	5.60294E-06	1.24458E-07	2.82798E-07	1.26663E-08	0	0	2.0899E-06
9	MORN5	8.98463E-06	2.25611E-06	1.15163E-06	6.25057E-07	5.57689E-06	8.45377E-07	3.78204E-06	3.40372E-06	3.78204E-06	3.40372E-06	1.66053E-07	4.21259E-07	3.77448E-08	0	0	8.45377E-07
9	MPDZ	7.83859E-05	1.99948E-05	9.15633E-06	5.17831E-06	4.92347E-05	3.13395E-06	3.80517E-05	3.42542E-05	3.80517E-05	3.42636E-05	1.98051E-06	3.18242E-06	1.53798E-08	0	0	3.13395E-06
9	MRPL41	1.08918E-05	3.6455E-06	5.55489E-07	2.80525E-07	6.69085E-06	1.44465E-06	5.19275E-06	4.6403E-06	5.19275E-06	4.6403E-06	4.25664E-08	2.19971E-07	1.79873E-08	2.79373E-08	1.38091E-08	1.45878E-06
9	MRPL50	6.73153E-06	1.51961E-06	1.20162E-06	5.63879E-07	4.0103E-06	3.75024E-08	2.58948E-06	2.12634E-06	2.58948E-06	2.12634E-06	4.13485E-08	5.10192E-07	1.23385E-08	0	0	3.75024E-08
9	MRPS2	2.03558E-05	6.43314E-06	9.47516E-07	5.02222E-07	1.29752E-05	5.8494E-07	7.46019E-06	6.54844E-06	7.46019E-06	6.55216E-06	1.25155E-07	3.56235E-07	2.08314E-08	0	0	5.8494E-07
9	MRRF	1.04962E-05	1.96575E-06	1.20121E-06	7.03926E-07	7.32921E-06	1.12369E-06	4.86462E-06	4.43096E-06	4.87866E-06	4.45734E-06	2.48712E-07	3.97827E-07	5.73866E-08	0	0	1.12369E-06
9	MSANTD3	1.28452E-05	3.58385E-06	1.36759E-06	6.83114E-07	7.8938E-06	2.49964E-08	6.3113E-06	5.48893E-06	6.3113E-06	5.48893E-06	1.04236E-07	5.47579E-07	3.12992E-08	0	0	2.49964E-08
9	MSANTD3-TMEFF1	1.82867E-05	4.75554E-06	2.12041E-06	1.15726E-06	1.14108E-05	5.64522E-07	1.00604E-05	9.08896E-06	1.00604E-05	9.08896E-06	3.74578E-07	7.7052E-07	1.21656E-08	0	0	5.64522E-07
9	MSMP	5.62324E-06	1.35909E-06	5.69039E-07	3.67386E-07	3.69511E-06	1.66189E-07	2.86011E-06	2.49192E-06	2.86011E-06	2.49192E-06	1.93429E-07	1.61323E-07	1.2634E-08	0	0	1.66189E-07
9	MTAP	1.22286E-05	3.45142E-06	8.82174E-07	5.58019E-07	7.89499E-06	4.17955E-06	7.03727E-06	6.30568E-06	7.04996E-06	6.37088E-06	2.86559E-07	2.59324E-07	1.21362E-08	0	0	4.17955E-06
9	MUSK	3.53728E-05	9.26263E-06	3.57887E-06	1.91153E-06	2.25313E-05	7.11563E-06	1.84752E-05	1.66925E-05	1.85043E-05	1.67988E-05	5.65324E-07	1.33388E-06	1.23261E-08	0	0	7.11563E-06
9	MVB12B	1.79141E-05	5.13651E-06	1.93215E-06	1.12954E-06	1.08454E-05	2.98894E-07	1.03213E-05	9.53973E-06	1.03213E-05	9.53973E-06	4.5298E-07	6.42085E-07	3.44745E-08	0	0	2.98894E-07
9	MYMK	1.21926E-05	3.99311E-06	8.10806E-07	4.65728E-07	7.38873E-06	7.04658E-08	6.25128E-06	5.58265E-06	6.25128E-06	5.59363E-06	1.69426E-07	2.76063E-07	2.02395E-08	0	0	7.04658E-08
9	NAA35	2.76435E-05	6.31619E-06	3.81433E-06	2.22444E-06	1.7513E-05	9.74749E-07	1.56749E-05	1.36559E-05	1.56749E-05	1.36559E-05	9.37001E-07	1.27192E-06	1.55202E-08	3.38236E-06	6.20753E-07	3.73636E-06
